SMILES;toxicant;SMR_VSA4;fr_pyridine;fr_lactam;EState_VSA6;EState_VSA7;fr_thiazole;PEOE_VSA9;fr_azo;fr_HOCCN;fr_Ndealkylation1;qed;fr_unbrch_alkane;PEOE_VSA8;fr_furan;fr_ArN;FpDensityMorgan2;fr_para_hydroxylation;EState_VSA3;MinAbsPartialCharge;GATS3se;ATSC8i;GATS4d;ATSC7c;GATS7d;ATSC4s;MATS3Z;MATS2i
CCOC(N)=O;1;5.733667477162185;0;0;6.923737199690624;0.0;0;6.606881964512918;0;0;0;0.4950193943469448;0;0.0;0;0;2.5;0;6.606881964512918;0.4039758342451568;1.567107003480345;0.0;1.6011730205278598;0.0;0;-12.483892176199872;-0.1712838844206136;-0.0175134592859605
O=P1(N(CCCl)CCCl)NCCCO1;1;0.0;0;0;4.6704161899213;0.0;0;6.606881964512918;0;0;0;0.6057206690801091;0;31.394276107678404;0;0;2.0;0;31.456401666278747;0.3059663452603789;1.0361698509429726;3.420806808870964;1.580449826989619;0.0020327964639384;0.2187028657616892;-25.573369694738897;-0.1575046770411944;0.1394076631853197
Clc1ccc(Oc2c(Cl)cccc2Cl)cc1Cl;1;0.0;0;0;36.39820241076966;0.0;0;20.090533254965305;0;0;0;0.6517669968995582;0;6.06636706846161;0;0;1.3529411764705883;1;31.58955692153312;0.1640738818154131;1.16391945655455;2.0906250483136035;1.058159722222222;-0.0139359163657677;0.9497767857142853;-2.361667543993853;-0.022194479123318;-0.3256884455202282
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1;1;0.0;0;0;32.29444517073921;0.0;0;10.045266627482652;0;0;0;0.7936220369870916;0;19.782730240037942;0;0;1.9285714285714288;0;15.732652902166215;0.3208174549548312;1.0479641447096166;-2.783057212486008;0.6818474758324382;0.090473951558388;0.9532894736842104;-17.62764815820336;0.0225035161744022;0.4499285428292324
COCCOC(C)=O;1;0.0;0;0;7.109797541277533;0.0;0;6.606881964512918;0;0;0;0.3918906534324243;0;14.033534740968156;0;0;2.125;0;13.213763929025836;0.3022072988336636;1.5235445674556525;3.7583599452009775;1.0625;-0.0310323110215155;0.0;-4.917695473251028;-0.370448256779192;0.0113253926205016
NCCc1ccccc1;1;5.733667477162185;0;0;0.0;18.19910120538483;0;0.0;0;0;0;0.6245074471542003;0;0.0;0;0;1.7777777777777777;0;0.0;0.0036698097858793;0.8246521763967334;1.5787733412158358;1.1390887290167868;-0.0004620498487934;0.3037569944044764;2.1350000000000007;-0.061151342257333;-0.0274373862154037
O=C1CC(N2Cc3ccccc3C2=O)CC(=O)N1;0;0.0;0;0;10.966276799312087;18.19910120538483;0;0.0;0;0;0;0.7291815671189421;0;30.99169197260955;0;0;1.7222222222222223;0;12.10820789760957;0.2542789806716229;1.1052869797960034;-4.072901630495302;1.0386551368094996;0.0868264059867709;0.7832705843836966;9.978148148148149;-0.1878282527478477;-0.0275007495931408
CC(O)(P(=O)(O)O)P(=O)(O)O;1;0.0;0;0;0.0;0.0;0;0.0;0;0;0;0.3655829600006943;0;0.0;0;0;1.181818181818182;0;6.923737199690624;0.3677349932814842;1.1011989241261328;0.0;0.2850000000000001;0.0;0;-31.63528299939074;-0.3493251915522539;-0.0409267110288979
ClC1=CC2C3C4CC(C5OC45)C3C1C2(Cl)Cl;1;35.50743627696836;0;0;0.0;0.0;0;12.207932775496603;0;0;0;0.3762791084171186;0;16.868098444436384;0;0;1.875;0;35.879556960142175;0.1323247255598632;0.865780418426023;0.0;0.848611111111111;-0.0018919260960222;0.0;-1.1527396738302105;-0.054997625323848;-0.052958683814253
c1ccc2[nH]c(-c3cscn3)nc2c1;1;0.0;0;0;11.336785877934735;35.15607031792974;1;16.543940708849902;0;0;0;0.6572828314318541;0;5.380062770465915;0;0;2.142857142857143;2;0.0;0.1575398641444619;0.9766684644300868;-5.091384112861622;1.081081081081081;-0.0339060442108648;0.6306306306306306;-5.28611165545322;-0.0126864170569811;-0.2713670127005447
NC(N)=S;1;11.46733495432437;0;0;0.0;0.0;0;0.0;0;0;0;0.3708735272056179;0;0.0;0;0;1.5;0;0.0;0.1604962987996412;1.6984967675275735;0.0;0.0;0.0;0;3.030178326474622;-1.0721649484536082;-0.4921190398195307
CCN(CC)C(=O)N(C)N=O;1;5.2858847209627084;0;0;0.0;13.847474399381248;0;5.2858847209627084;0;0;0;0.4563986909415471;0;20.13718479450234;0;0;1.818181818181818;0;13.08951281182515;0.3236496984546536;0.8446804630923942;0.0;1.4838709677419355;0.0029725996436322;0.0;-12.046296296296305;0.1604810360777058;0.1144988095139737
O=[N+]([O-])c1ccc(Oc2cccc(Cl)c2Cl)cc1;1;0.0;0;0;18.19910120538483;0.0;0;9.945944362558995;0;0;0;0.6062690853537355;0;12.13273413692322;0;0;1.7222222222222223;0;21.544290294050462;0.2691959767270151;1.0152054109154065;-6.866987707840398;0.9545454545454546;-0.0855415650968778;0.9;-20.80819387288524;0.1693111816315101;-0.2602022789455699
Cc1ccc(N=Nc2ccc(N(C)C)cc2)cc1;1;10.228500251258795;0;0;0.0;62.626280513047256;0;11.374772549367124;1;0;0;0.7257720205006495;0;19.782730240037942;0;0;1.1666666666666667;0;0.0;0.0858108188913578;1.293725020410243;8.273936419360275;0.6657342657342656;-0.1067465602251079;0.7814258911819887;-4.942222222222221;-0.2139401471744748;0.0666797690765429
O=[N+]([O-])c1ccc(Oc2c(Cl)ccc(Cl)c2Cl)cc1;1;0.0;0;0;12.13273413692322;0.0;0;14.968577676300324;0;0;0;0.4353957300086538;0;12.13273413692322;0;0;1.5263157894736843;0;15.794778460766558;0.2691959768111412;0.9983138159343434;-7.766972287786016;0.9583158776707162;-0.1402002814189097;0.8064516129032256;-21.42927565919829;0.0881226053639846;-0.2549890394906635
CCCCCCCC(=O)O;0;0.0;0;0;0.0;0.0;0;0.0;0;0;0;0.5811557038471341;4;6.4208216229260096;0;0;1.8;0;6.4208216229260096;0.3028395565321736;0.7872541847742663;-0.8014592651562159;0.8597883597883599;0.0041342054571583;1.1054421768707483;-3.688362919132151;-0.0297212134159367;-0.2613341889787535
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C;1;0.0;0;0;20.28596215101668;19.18040611960041;0;27.37123345298056;0;0;1;0.7086818239336454;0;17.671659389306566;0;0;1.8666666666666667;0;34.31101065811652;0.3426866709200017;0.7463778173661867;7.3385940243327425;1.3298973305954822;0.0675079250907614;0.8455220344337387;14.177564178632176;0.0426088489417582;0.3752111558188831
CCN(CC)CCOc1ccc(C(O)(Cc2ccc(Cl)cc2)c2ccc(C)cc2)cc1;1;0.0;0;0;0.0;79.72014202122996;0;0.0;0;0;1;0.4316159748631439;0;17.988211342579913;0;0;1.3870967741935485;0;18.05033690118025;0.1188838024155514;1.3349187377221887;-28.62404109618681;0.9687500000000008;-0.1186812166973598;1.0898437500000009;1.075456206208541;-0.0704554375819778;0.0661257051649448
O=C1NCCCC1N1C(=O)c2ccccc2S1(=O)=O;0;0.0;0;0;12.13273413692322;0.0;0;5.563451491696996;0;0;0;0.7910901674027226;0;6.544756405912575;0;0;1.947368421052632;0;19.386399651764595;0.269267543607141;0.8407642930067818;-0.2143040822891307;1.308204177897574;-0.0379563859630529;0.5981989708404803;-7.5011888550592545;0.1436325100176516;0.0422815979456652
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;1;0.0;0;0;0.0;0.0;0;0.0;0;0;0;0.4024938076799213;0;0.0;0;0;0.6206896551724138;0;0.0;0.2807529995753137;0.9164763301405872;1.5620397282261034;0.9415584415584416;-0.0032293589071939;0.8852258852258853;3.943927754915392;0.0327841845140033;-0.2144256095500195
Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O;1;0.0;0;0;19.075777413358384;0.0;0;6.606881964512918;0;0;0;0.6498890462135971;0;11.760295063310071;0;0;2.25;0;5.563451491696996;0.3302251957056653;1.0509474122049838;-4.355924388376781;0.9806826706676672;0.245001101423793;1.0674418604651166;2.2951388888888857;-0.0664504039813826;0.1306268875973245
CON(C)C(=O)Nc1ccc(Cl)cc1;1;0.0;0;0;24.26546827384644;0.0;0;7.109797541277533;0;0;0;0.7683684755629444;0;17.75769157110208;0;0;2.0;0;10.710019588424888;0.3060636544714064;1.230995384720315;-3.681116980977418;0.9227871939736346;-0.0039557140947024;0.7062146892655368;-11.557669867398266;-0.2150136791763256;0.2003245274103193
CC(C)(C)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1;1;0.0;0;0;0.0;12.13273413692322;0;6.041840829147961;0;0;0;0.7866484728000713;0;36.74058418977497;0;0;1.3333333333333333;0;6.041840829147961;0.0602202532278379;1.44675882065815;16.013247135066297;0.9775583276468828;0.0564039886742036;1.0674184969959617;2.8121999112695155;-0.1771624981511089;0.0379407336383545
CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl;1;0.0;0;0;18.72100721799069;16.814537072068404;0;0.0;0;0;0;0.8246419887351353;0;22.50792907955662;0;0;2.1666666666666665;0;10.94053935990272;0.1372529209514968;0.8702318948254446;3.114300859690939;1.11864406779661;-0.010133566374039;0.7297001303780964;-1.387558959648162;-0.0069489215801195;0.1429999682154964
CC(CS)C(=O)N1CCCC1C(=O)O;1;5.917906046161393;0;0;6.923737199690624;0.0;0;0.0;0;0;0;0.6816110954453929;0;18.21551605882076;0;0;2.2857142857142856;0;18.71843163558537;0.3259145860914331;0.8188665630526569;5.168869268421954;1.235154929577465;0.0599363918402324;0.1263111111111111;-48.28356672341027;0.0234938871704227;-0.1272762358589046
Cc1ccc(C(C)(C)C)cc1;1;0.0;0;0;0.0;0.0;0;0.0;0;0;0;0.5293048449815113;0;0.0;0;0;1.3636363636363635;0;0.0;0.0131850886352922;1.4957386363636365;24.499867974160463;0.553811659192825;-0.0226773562049595;0.0;-1.093621399176955;-0.4119318181818183;0.2400568181818167
CN(C)c1ccc(N=Nc2cccc(C(F)(F)F)c2)cc1;1;10.228500251258795;0;0;12.13273413692322;31.12798783312808;0;16.93822404106412;1;0;0;0.7158639893625085;0;19.782730240037942;0;0;1.4761904761904765;0;5.687386274683562;0.3776593998569664;0.6533536795774754;-34.1731728016039;0.7671813832100914;-0.142995036659937;0.9721087641498426;-35.35063492063492;-0.087099465565124;0.2901299039398299
COCCOCCOCCO;1;0.0;0;0;7.109797541277533;0.0;0;39.64129178707751;0;0;0;0.4984364040852868;0;7.109797541277533;0;0;1.4545454545454546;0;33.03440982256459;0.0701143907247403;1.0354669424610308;3.341149959897043;1.0592592592592596;-0.0366983145664937;1.0111111111111115;5.27777777777778;-0.1021205357142856;-0.0443312573727949
Nc1nc2[nH]cnc2c(=O)[nH]1;1;0.0;0;0;0.0;0.0;0;6.3273200747645415;0;0;0;0.4597512677791771;0;0.0;0;1;2.363636363636364;0;5.647177220767728;0.2799763185807996;1.24205942264062;0.0;1.437125748502994;0.0331846025806671;0.0;18.17274305555556;-0.1930926216640502;0.227817091800013
O=[N+]([O-])c1ccc(Oc2ccc(Cl)c(Cl)c2)cc1;1;0.0;0;0;18.19910120538483;0.0;0;14.968577676300324;0;0;0;0.6062690853537354;0;18.19910120538483;0;0;1.5555555555555556;0;21.544290294050462;0.2691959766431894;1.147658457210751;-5.471024200313239;0.8863636363636365;0.0065092483052202;1.125;-21.669663161103493;0.038641030427478;-0.2602022789455699
Clc1ccc(C(c2ccccc2)N2CCNCC2)cc1;1;0.0;0;0;0.0;12.13273413692322;0;6.041840829147961;0;0;0;0.9309583244785398;0;31.201658937391628;0;0;1.45;0;6.041840829147961;0.0602199624268151;1.0484073697261629;6.983789105650514;1.3680000000000008;0.0163850443253503;0.7233571428571433;2.60334539632665;-0.0597242457105091;0.0260476542690017
O=[N+]([O-])c1ccc(Oc2cc(Cl)cc(Cl)c2Cl)cc1;1;0.0;0;0;0.0;0.0;0;9.945944362558995;0;0;0;0.4353957300086538;0;23.221734519126155;0;0;1.6842105263157894;0;10.772145147025231;0.2691959767271679;1.1225204349071427;-7.163066086418097;0.9111855886049433;-0.0639130102615406;0.9447004608294928;-20.337652431031856;-0.0191570881226053;-0.2549890394906635
CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1;1;0.0;1;0;6.06636706846161;11.947581713527669;0;11.204086992299825;0;0;1;0.7337853615542815;0;43.44947968441173;0;0;1.6896551724137931;0;29.98098607880853;0.3407372006428099;0.857020646134223;-36.26628277323029;0.8695539105963648;0.0806759123069005;1.182529137725155;28.64930555555557;-0.0632124977381023;-0.0207990094297946
Cc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1;1;0.0;0;0;12.13273413692322;12.990104268152232;0;15.739194622331112;0;0;0;0.8338455327068534;0;5.563451491696996;0;2;1.7647058823529411;0;21.557057400166144;0.2217167447883972;1.135768175204732;-2.168746553947245;1.5084905660377357;0.0117315124941975;0.8609433962264149;14.30953388993322;0.0117626404494382;0.2577845030213622
S=C1NCCN1;1;0.0;0;0;0.0;0.0;0;0.0;0;0;0;0.4017833847896623;0;13.08951281182515;0;0;1.8333333333333333;0;0.0;0.1659177631894078;1.0460302188788346;0.0;0.0;0.0;0;1.0492684042066749;-0.0711111111111111;-0.231569559647479
CCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;1;0.0;0;0;0.0;0.0;0;6.606881964512918;0;0;1;0.3694946504771986;0;13.08951281182515;0;0;0.8823529411764706;0;6.923737199690624;0.3950037250273692;0.5920165168665937;-33.585347817441075;1.0892549853224014;0.017318422180624;0.996488764044944;299.75602789787604;0.274419728039031;-0.1187290965056738
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl;1;0.0;0;0;12.138442625584547;0.0;0;31.21743623835929;0;0;0;0.5249703621195863;0;0.0;0;0;1.0;0;0.0;0.1023786788740038;1.2535619402386604;0.0;0.975;0.0;0;-19.059178541100945;-0.1330034129692832;-0.0360981119181674
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO;1;34.501605123439134;0;0;6.923737199690624;13.847474399381248;0;6.103966387748303;0;0;0;0.7553196363126067;0;17.250802561719567;0;0;1.9642857142857144;0;6.4208216229260096;0.1779471672432332;0.8304533757061907;11.416378082724464;1.282613189993798;0.116424230978438;0.7855659724406974;-47.83018663194444;-0.0456757448988303;0.0363975894943091
CCCCC(CCC)C(=O)O;1;5.917906046161393;0;0;0.0;6.923737199690624;0;5.917906046161393;0;0;0;0.6448978740640339;1;0.0;0;0;1.9090909090909087;0;0.0;0.3059869593262023;0.7107917326568701;0.8553640496499135;1.2722287504896204;-0.0339947192846891;0.211018711018711;-15.53676179151804;0.0625547371897029;-0.1691192974266536
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl;1;5.917906046161393;0;0;18.19910120538483;0.0;0;11.629515278254244;0;0;0;0.5876459192683658;1;5.022633313741326;0;0;2.0476190476190474;0;28.31956647144087;0.3436674209988433;0.8459210820056023;15.51988732273704;0.8487226525343116;-0.2009916251766291;0.7160395931313572;-5.327984313950477;0.0726838552140189;-0.1021758013264143
Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5c(S(=O)(=O)O)cc6cc(S(=O)(=O)O)cc(N)c6c5O)cc4)cc3)c(O)c12;1;20.45700050251759;0;0;24.26546827384644;0.0;0;21.165739500402672;2;0;0;0.0465853122784058;0;22.14722097829672;0;2;0.75;0;11.126902983393991;0.2964147777227048;0.8238494760463122;37.20733770543808;1.0510401548137398;1.0371032531639433;1.372356259894902;-106.41140432098764;-0.1287936094077758;-0.014816799082012
CC=CC(=O)Oc1c([N+](=O)[O-])cc(C(CCC)CCCC)cc1[N+](=O)[O-];1;0.0;0;0;6.923737199690624;13.847474399381248;0;9.846622097635342;0;0;0;0.1884756339951323;1;18.208754243757102;0;0;1.6923076923076923;0;5.563451491696996;0.3358056118047912;0.5811761741345278;3.1944871068681806;1.1060393258426968;0.0884272592901543;1.2529769174401564;30.18706666666668;0.2459697932134412;-0.1185257231986869
N#CC(Cl)Cl;1;0.0;0;0;6.069221312792274;0.0;0;6.069221312792274;0;0;0;0.4309890888185517;0;0.0;0;0;1.8;0;0.0;0.1928553122614369;0.5589724616419883;0.0;0;0.0;0;0.0;-0.1495327102803738;-0.4214387391865541
NNC(N)=S;1;11.576337747428424;0;0;0.0;5.425791397110385;0;0.0;0;0;0;0.196716593714884;0;0.0;0;0;2.0;0;0.0;0.1774536569161026;0.8476990522185844;0.0;0.0;0.0;0;-4.927325102880658;-0.4038701622971285;-0.4099334561682476
OCCOCCO;1;0.0;0;0;0.0;0.0;0;26.427527858051672;0;0;0;0.4512483454757534;0;0.0;0;0;1.4285714285714286;0;13.213763929025836;0.0698377090131452;0.9299578436837418;0.2988713067474062;1.295238095238095;-0.1161537716718916;0.0;2.6159169550173025;-0.0025946518400847;-0.2614151921204128
CCCCCCCCCCCCCN1CC(C)OC(C)C1;1;0.0;0;0;0.0;0.0;0;12.207932775496603;0;0;0;0.4467399373194729;10;13.08951281182515;0;0;1.1428571428571428;0;12.207932775496603;0.0677694780338327;1.7070165166237616;-0.6941392626742163;1.3136132315521631;0.0005471661642585;0.8728327119947928;1.4328703703703685;-0.0799681718718917;-0.1517245438244556
CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C;1;17.250802561719567;0;0;5.573104530069267;12.999757306524504;0;0.0;0;0;0;0.6395257442251707;0;37.53644837852213;0;0;1.84375;0;18.2566337152488;0.1558041091928166;1.0060152597889735;-32.92201685644295;1.111266268293918;-0.0273817455673282;0.8502731041578405;-25.50045172149205;-0.0856857938695819;0.1836928335683337
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1;1;10.277947475215884;0;0;0.0;0.0;0;14.940750103000427;0;0;0;0.8152117113429302;0;0.0;0;0;1.4375;0;0.0;0.2246269965408278;1.3101603404754605;3.245765180509609;0.9598880597014928;-0.3546554746036711;0.0;-65.18964248105192;-0.0939531368102796;0.1618394303109229
C=CC=O;1;0.0;0;0;0.0;0.0;0;0.0;0;0;0;0.3131312644427995;0;0.0;0;0;2.0;0;6.286160523129555;0.1417458219422101;0.9742392727832986;0.0;0.0;0.0;0;-8.75;0.0314960629921259;-0.3473479897542895
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-];1;0.0;0;0;13.847474399381248;0.0;0;15.410073589332338;0;0;0;0.5514127435955851;0;25.22224694874837;0;0;1.391304347826087;0;24.97437738277524;0.3603649404227578;0.5572112190569944;-20.7638855689132;1.2453014465209586;0.0697834590300518;0.9009690766550522;-60.28279092702169;0.2781419207751496;0.205587160593734
S=c1nc[nH]c2nc[nH]c12;1;0.0;0;0;6.3273200747645415;0.0;0;12.654640149529085;0;0;0;0.5538546640663036;0;0.0;0;0;2.0;0;4.640589267438692;0.1592937989362195;0.808323096990678;0.0;0.983024691358025;0.0;0;-1.8322485372749924;0.1153664302600472;0.1441671211859109
CCC1CCNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1;1;5.917906046161393;0;0;13.179506383202028;0.0;0;17.460769526501647;0;0;0;0.3932117224713966;0;0.0;0;0;2.0384615384615383;0;5.917906046161393;0.2370042333940698;0.9143212096360892;-8.08501542714246;1.12366059162927;-0.1775303198577594;0.9634410566983396;-9.822598551773211;0.0060334187103055;-0.1840122393520657
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br;1;0.0;0;0;0.0;0.0;0;17.183567868093633;0;0;0;0.6458903815058056;0;12.617665194539086;0;0;2.294117647058824;0;0.0;0.3300117317108339;1.0483604710845649;-3.967494746055825;0.898647356196202;-0.0486543576420571;0.947863337164351;23.62581151930937;0.0267020335985853;0.0716004614407137
N=c1ccn2c(n1)OC1C(O)C(CO)OC12;1;0.0;0;0;10.763943219404432;0.0;0;6.606881964512918;0;0;0;0.5326902884382276;0;6.196843571613076;0;0;2.375;0;0.0;0.3005465906739344;1.0476144993366725;-1.87521410523274;1.0164092664092663;0.1992915673990893;0.7779922779922779;1.4107986587410448;-0.0112560519042672;0.0657906121128818
C=C(C)C(=O)OCC;1;0.0;0;0;13.847474399381248;0.0;0;6.606881964512918;0;0;0;0.3970055975202387;0;5.573104530069267;0;0;2.25;0;12.179986494582185;0.3325927183895292;1.2567147615363314;0.0;1.2199074074074074;0.0153692006264281;0.0;-30.85185185185185;-0.0057075045207956;0.0172656949795506
CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21;1;0.0;0;0;12.13273413692322;19.056471336613843;0;18.143198976510057;0;0;0;0.847401444528972;1;6.544756405912575;0;0;2.095238095238096;2;17.5781578411451;0.4132068296416625;0.921891039482908;-2.8700317750943656;1.1599326599326605;-0.0377592183338614;1.4345095693779908;4.519778654394031;0.1715333910600869;0.2086493330925302
COC(=O)Nc1nc2ccc([S+]([O-])c3ccccc3)cc2[nH]1;1;0.0;0;0;18.19910120538483;30.33183534230805;0;18.143198976510057;0;0;0;0.7271400363401855;0;17.2422215418469;0;0;2.0;0;15.928884910750298;0.4131899634209943;0.9785305635654769;-15.31380175122705;1.0764726480429536;0.0471237673093142;1.1101822235145873;-18.37609296464611;-0.1819858476362541;0.2448404084145667
O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1;0;0.0;0;0;0.0;0.0;0;14.968577676300324;0;0;0;0.5661283620978897;0;17.155367450664546;0;0;1.5263157894736843;0;10.772145147025231;0.269195976810983;1.101585420974816;-7.022665986543057;0.9426057813154588;-0.1244292023313721;0.8755760368663594;-22.913086053955187;-0.1570881226053639;-0.2549890394906635
CN(N=O)C(=N)N[N+](=O)[O-];1;5.2858847209627084;0;0;0.0;0.0;0;5.2858847209627084;0;0;0;0.1764395171974276;0;7.04767198267719;0;0;2.4;0;5.008912523954532;0.26296452212894;1.124530387688943;0.0;0.7191780821917808;0.0;0;-5.919382716049386;-0.3213547052740434;0.0779383449772277
Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1;0;0.0;0;0;12.13273413692322;6.923737199690624;0;4.895483475517775;0;0;0;0.8984836123462404;0;6.041840829147961;0;0;1.7;0;0.0;0.3284098908522008;0.8518599556260742;-6.418321885177708;0.8472803347280337;-0.118610837992221;1.2044231918708908;64.3530658436214;0.0378318698569876;0.0281471881362229
